Date,Volume,RSI,MACD,MACD_Signal,BB_High,BB_Low
2000-01-03,12019200,100.0,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-04,11723400,0.0,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-05,8714550,0.0,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-06,8369250,36.00724037406147,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-07,6571950,57.59142170683063,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-10,4723500,42.789098041710375,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-11,8405550,31.14943187487779,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-12,7271850,36.00986045154422,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-13,6918900,45.98181847599481,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-14,9731850,61.5466894885214,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-18,5296650,45.652741389154166,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-19,15734700,58.26791351963514,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-20,7770300,57.97827709566378,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-21,5160600,52.87885780603993,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-24,6459150,53.12567073443515,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-25,7579950,59.11752781953265,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-26,8386650,69.09802887297221,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-27,8165850,73.24887446946519,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-28,7500000,58.265552081022435,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-01-31,7160250,65.79952407306456,0.9514805291354449,0.6695963708635688,25.499073048404085,21.443788127133026
2000-02-01,9651000,70.23048462138307,0.9514805291354449,0.6695963708635688,26.116782433050233,21.186216491205137
2000-02-02,7126200,66.09035630905984,0.9514805291354449,0.6695963708635688,26.503330879121116,21.16666709908933
2000-02-03,9200250,67.31643715589578,0.9514805291354449,0.6695963708635688,26.877134516061638,21.199753377615117
2000-02-04,5115150,62.977773695661746,0.9514805291354449,0.6695963708635688,27.115531565438197,21.290459225882607
2000-02-07,4684200,63.74373145493665,0.9514805291354449,0.6695963708635688,27.35660328233726,21.35056682264321
2000-02-08,6318600,68.37392524934755,0.9514805291354449,0.6695963708635688,27.719363046058298,21.420626043907525
2000-02-09,9818550,61.89675077733448,0.9414741537703328,0.6695963708635688,27.84445287022972,21.712399088998797
2000-02-10,6880500,62.33587770732182,0.929269613487385,0.6695963708635688,27.938549234151637,22.029180525064675
2000-02-11,7052550,60.826050775495105,0.8963893114123351,0.6695963708635688,27.99140067019183,22.337345362523017
2000-02-14,5904750,51.292955326878705,0.7697197983612334,0.6695963708635688,27.978592894074055,22.515701844695478
2000-02-15,8965500,55.50871437758135,0.7126207333105476,0.6695963708635688,27.876432733860778,22.93898646322174
2000-02-16,4829700,51.74092076063811,0.619987018521293,0.6695963708635688,27.82829534977597,23.15865705043155
2000-02-17,5716200,49.153859870170216,0.5117055764430845,0.6695963708635688,27.75054463154358,23.374031937059936
2000-02-18,8121300,41.886334767525675,0.32875419501659664,0.6695963708635688,27.670434017055214,23.511985378391564
2000-02-22,7068600,47.636361469920345,0.24531311914245535,0.5847397205193462,27.510443528784386,23.807604376183875
2000-02-23,4452900,47.91388803479975,0.18032590139359783,0.5038569566941965,27.413687929144146,23.992119947442767
2000-02-24,5199900,45.08355110053021,0.09235078851108014,0.4215557230575733,27.466948145978286,23.861073094256092
2000-02-25,4644300,44.824303726478334,0.01918955173374215,0.34108248879280706,27.496684038528358,23.677754438034142
2000-02-28,6051000,49.93923397533414,0.014158259498387338,0.2756976429339231,27.477604335554833,23.736724811784033
2000-02-29,6166950,53.71934007799737,0.05301348497892988,0.2311608113429245,27.461318466062252,23.71910126507788
2000-03-01,4866300,58.472362821862376,0.14331455300262164,0.21359155967486393,27.380619929959316,23.743952823946934
2000-03-02,3583800,54.803664826678194,0.17583370248588537,0.20603998823706823,27.32275711577573,23.743972239082666
2000-03-03,5981400,55.96788792591246,0.2136283696800767,0.20755766452566993,27.23746651564287,23.763442526715533
2000-03-06,5691450,60.475326718453395,0.2996761683236713,0.2259813652852702,27.315973298921577,23.73878877840997
2000-03-07,4566900,56.127309233437664,0.32230849709855036,0.24524679164792626,27.301345916630975,23.741447548029672
2000-03-08,5247750,49.49452248979665,0.26476695769492054,0.24915082485732512,27.043975661542348,23.80534475013978
2000-03-09,3979500,53.92489594132989,0.27076547854417043,0.2534737555946942,26.962899729358323,23.83057313288533
2000-03-10,5311350,48.652939402018255,0.2103270538244253,0.24484441524064043,26.80690577842387,23.844954267962844
2000-03-13,4723350,51.53155468119301,0.19558202337001873,0.2349919368665161,26.691971471623443,23.878111574336028
2000-03-14,4129650,49.234520580312626,0.15475115618756874,0.21894378073072662,26.691153532548803,23.876934426740746
2000-03-15,8861700,57.20917823409197,0.22601083974564418,0.22035719253371014,26.80571149941289,23.828197153846386
2000-03-16,15634950,66.75352121800805,0.4574689172609361,0.26777953747915534,27.601652612950737,23.37133074733979
