Date,Volume,RSI,MACD,MACD_Signal,BB_High,BB_Low,GDP,CPI,UNEMP,FEDFUNDS
2000-01-27,135680000,39.69639034107489,-0.001859978048979638,-0.0025289185034061295,4.048562644945035,2.7564373741284514,10002.179,169.3,4.0,5.45
2000-01-28,275558000,33.87056047791184,-0.001859978048979638,-0.0025289185034061295,4.048562644945035,2.7564373741284514,10002.179,169.3,4.0,5.45
2000-01-31,213958000,39.13819164362749,-0.001859978048979638,-0.0025289185034061295,4.048562644945035,2.7564373741284514,10002.179,169.3,4.0,5.45
2000-02-01,268092000,43.94665197401962,-0.001859978048979638,-0.0025289185034061295,3.76976448440142,2.925548039440438,10002.179,170.0,4.1,5.73
2000-02-02,280518000,47.07897125063523,-0.001859978048979638,-0.0025289185034061295,3.5715324040012986,3.0612800959987014,10002.179,170.0,4.1,5.73
2000-02-03,875000000,63.34664081518098,-0.001859978048979638,-0.0025289185034061295,3.814563102207037,2.8904368930245914,10002.179,170.0,4.1,5.73
2000-02-04,220460000,56.24590737682491,-0.001859978048979638,-0.0025289185034061295,3.908870007322662,2.861129973603852,10002.179,170.0,4.1,5.73
2000-02-07,202580000,52.25113408295214,-0.001859978048979638,-0.0025289185034061295,3.945047008433063,2.852140462956708,10002.179,170.0,4.1,5.73
2000-02-08,389456000,59.34340930703154,-0.001859978048979638,-0.0025289185034061295,4.072048924098375,2.794826056828138,10002.179,170.0,4.1,5.73
2000-02-09,191608000,56.16445831250782,0.02537122369468836,-0.0025289185034061295,4.151650882110257,2.7827240702060276,10002.179,170.0,4.1,5.73
2000-02-10,199592000,51.9311634928672,0.030213395376882612,-0.0025289185034061295,4.185199121576942,2.812300845044457,10002.179,170.0,4.1,5.73
2000-02-11,166180000,51.9311634928672,0.0336628074312868,-0.0025289185034061295,4.21700240414128,2.83174756724849,10002.179,170.0,4.1,5.73
2000-02-14,103394000,50.046617691472534,0.02900165191831805,-0.0025289185034061295,4.232109198322632,2.867578258762023,10002.179,170.0,4.1,5.73
2000-02-15,128490000,49.35771189124805,0.022526368802250563,-0.0025289185034061295,4.24001481454656,2.9081101425380957,10002.179,170.0,4.1,5.73
2000-02-16,85204000,45.951734898999945,0.00473204306969377,-0.0025289185034061295,4.241422792656155,2.9260771548917575,10002.179,170.0,4.1,5.73
2000-02-17,122592000,44.17885584948019,-0.01599406826490446,-0.0025289185034061295,4.235999453500296,2.9527505035843604,10002.179,170.0,4.1,5.73
2000-02-18,174528000,39.993807630451066,-0.04900178055619486,-0.0025289185034061295,4.224558289884393,2.977629152895149,10002.179,170.0,4.1,5.73
2000-02-22,113716000,38.88539356977288,-0.07904056999500986,-0.017831248801726877,4.234004699011461,2.93537024376808,10002.179,170.0,4.1,5.73
2000-02-23,168824000,47.889806052775995,-0.07425283442718689,-0.02911556592681888,4.235252336874824,2.9400600868312314,10002.179,170.0,4.1,5.73
2000-02-24,117386000,45.77681574900028,-0.07763277377434274,-0.03881900749632366,4.229539988051968,2.9638974451908293,10002.179,170.0,4.1,5.73
2000-02-25,97410000,46.648241454697455,-0.07665400898948427,-0.04638600779495578,4.228130791616086,2.9762441416267125,10002.179,170.0,4.1,5.73
2000-02-28,101154000,42.995221669032134,-0.08847516278820189,-0.054803838793605,4.210317069633522,3.0143703636092756,10002.179,170.0,4.1,5.73
2000-02-29,142970000,47.124128576291696,-0.08426409909445454,-0.060695890853774914,4.200417928835898,3.0458319853334137,10002.179,170.0,4.1,5.73
2000-03-01,111534000,43.84119767355917,-0.09197035858849878,-0.06695078440071969,4.204264348783583,3.034173065385729,10002.179,171.0,4.0,5.85
2000-03-02,159602000,40.4872472452188,-0.11017218934860207,-0.07559506539029617,4.222506300079178,2.981556114090134,10002.179,171.0,4.0,5.85
2000-03-03,121190000,40.42440960719399,-0.12342664338418619,-0.08516138098907418,4.135153191587383,2.960471732118671,10002.179,171.0,4.0,5.85
2000-03-06,153316000,42.629908614032196,-0.12667098986840486,-0.09346330276494032,4.0903231672657006,2.9321767755138404,10002.179,171.0,4.0,5.85
2000-03-07,83576000,42.11884830854101,-0.12951433838441195,-0.10067350988883465,4.068360033753736,2.8966399042574342,10002.179,171.0,4.0,5.85
2000-03-08,118814000,42.33157382509726,-0.12976749930444686,-0.1064923077719571,3.944717921640334,2.9227820259075785,10002.179,171.0,4.0,5.85
2000-03-09,166250000,50.46731129836158,-0.10779614107431579,-0.10675307443242885,3.842005190953263,2.9683072708997646,10002.179,171.0,4.0,5.85
2000-03-10,74270000,47.75732479129045,-0.09708158434289871,-0.10481877641452282,3.7777847178786432,2.9859652392060125,10002.179,171.0,4.0,5.85
2000-03-13,112686000,45.62935947522425,-0.09381283950383512,-0.10261758903238528,3.701010201714564,3.00836475060172,10002.179,171.0,4.0,5.85
2000-03-14,96106000,46.146198853574106,-0.08893632614555091,-0.09988133645501841,3.6361545165147797,3.029157940569876,10002.179,171.0,4.0,5.85
2000-03-15,121654000,43.47580852032663,-0.09158080911389721,-0.09822123098679418,3.5685854234977765,3.046414538355251,10002.179,171.0,4.0,5.85
2000-03-16,194062000,47.81222526820295,-0.082637531563583,-0.09510449110215195,3.5359555453270435,3.0568569212943553,10002.179,171.0,4.0,5.85
2000-03-17,105970000,45.64386152187435,-0.08042257776784911,-0.09216810843529138,3.515827869052921,3.056047083263363,10002.179,171.0,4.0,5.85
2000-03-20,116270000,44.69477414192335,-0.0802635959875122,-0.08978720594573555,3.5159287373534656,3.0531337101944467,10002.179,171.0,4.0,5.85
2000-03-21,341658000,57.23864243466627,-0.04656764238603417,-0.08114329323379528,3.574292372525328,3.0388325940960708,10002.179,171.0,4.0,5.85
2000-03-22,231328000,54.49516752355902,-0.026367773997092225,-0.07018818938645467,3.5769754534005322,3.037399517989238,10002.179,171.0,4.0,5.85
2000-03-23,108842000,49.91478374286207,-0.022206979386324655,-0.060591947386428674,3.572393798907266,3.038231182019248,10002.179,171.0,4.0,5.85
2000-03-24,194920000,56.480230842298084,0.0012489933644062035,-0.0482237592362617,3.6110607186465824,3.0173767765850457,10002.179,171.0,4.0,5.85
2000-03-27,94972000,57.01123819240189,0.021356953087213082,-0.03430761677156675,3.664333332756832,3.0009791720115393,10002.179,171.0,4.0,5.85
2000-03-28,103952000,52.29889897394449,0.024901848930902304,-0.022465723631072937,3.6727222182086647,2.998840286559707,10002.179,171.0,4.0,5.85
2000-03-29,117730000,46.9058125305669,0.011939574376996553,-0.01558466402945904,3.673290848891775,3.0001466511082255,10002.179,171.0,4.0,5.85
2000-03-30,100680000,47.28351181524462,0.002645037440563325,-0.011938723735454567,3.669391206762212,3.0237338027745313,10002.179,171.0,4.0,5.85
2000-03-31,102310000,48.07903434157581,-0.002672859461754662,-0.010085550880714587,3.6642378509419538,3.0513871490580464,10002.179,171.0,4.0,5.85
2000-04-03,97308000,43.24708150729483,-0.020519669177681443,-0.01217237454010796,3.6653718895517016,3.0483780913748117,10247.72,170.9,3.8,6.02
2000-04-04,286360000,43.90935149340888,-0.03277262830757621,-0.01629242529360161,3.664024034964838,3.0519134602667903,10247.72,170.9,3.8,6.02
2000-04-05,98000000,41.47691854683456,-0.04897911240381214,-0.022829762715643718,3.6701788124589076,3.0385711732359773,10247.72,170.9,3.8,6.02
2000-04-06,120654000,45.321433005244906,-0.05289183037122358,-0.028842176246759693,3.6619507701561975,3.023986729843802,10247.72,170.9,3.8,6.02
2000-04-07,121046000,50.900219031641434,-0.042142354943831783,-0.03150221198617411,3.6640380611841437,3.025336934047485,10247.72,170.9,3.8,6.02
2000-04-10,90472000,44.69238741039624,-0.0499424180988286,-0.03519025320870501,3.6666947197697386,3.0129927802302614,10247.72,170.9,3.8,6.02
2000-04-11,94132000,44.69238741039624,-0.055484434324551746,-0.03924908943187436,3.668692906144014,2.999744598624358,10247.72,170.9,3.8,6.02
2000-04-12,173910000,36.145826386404806,-0.0871144079148869,-0.04882215312847687,3.7149673462531037,2.916595148978525,10247.72,170.9,3.8,6.02
2000-04-13,213580000,29.000337090856505,-0.14430751265878028,-0.06791922503453755,3.834737381214407,2.705575123553964,10247.72,170.9,3.8,6.02
2000-04-14,401490000,28.19405920874999,-0.191959582243463,-0.09272729647632265,3.9197038189335354,2.5309211953715796,10247.72,170.9,3.8,6.02
2000-04-17,243618000,28.550606679787023,-0.22635838035322298,-0.11945351325170273,3.974294833127696,2.3907052002509053,10247.72,170.9,3.8,6.02
2000-04-18,214700000,41.65433995009928,-0.2193191703643773,-0.13942664467423765,3.9258169116125874,2.351995616997642,10247.72,170.9,3.8,6.02
2000-04-19,107476000,40.14410677346058,-0.21728766582521475,-0.15499884890443308,3.8858026897511317,2.3057598436274693,10247.72,170.9,3.8,6.02
2000-04-20,98506000,39.06372146112286,-0.2174577026290363,-0.16749061964935372,3.8619417489376433,2.253058284440958,10247.72,170.9,3.8,6.02
2000-04-24,133866000,36.511559121558555,-0.22533358482593346,-0.17905921268466968,3.79514416407655,2.2054808502285645,10247.72,170.9,3.8,6.02
2000-04-25,143008000,40.779851098281874,-0.21846614681855714,-0.18694059951144718,3.6993601883746314,2.1978273306988547,10247.72,170.9,3.8,6.02
2000-04-26,240128000,42.46589123725111,-0.20635814861623647,-0.19082410933240504,3.6208345295479325,2.1932279942939252,10247.72,170.9,3.8,6.02
2000-04-27,225320000,41.713554695084696,-0.19701304291793686,-0.19206189604951143,3.5707488848121436,2.176438634261343,10247.72,170.9,3.8,6.02
2000-04-28,136676000,45.55683634344441,-0.17822255789190766,-0.1892940284179907,3.512157026095058,2.1784679977468002,10247.72,170.9,3.8,6.02
2000-05-01,171570000,52.486993476278776,-0.14252377647144732,-0.17993997802868203,3.457804665893738,2.197507872253235,10247.72,171.2,4.0,6.27
2000-05-02,148558000,47.28441485854808,-0.12813699205077356,-0.16957938083310034,3.4183490664804594,2.199775990739999,10247.72,171.2,4.0,6.27
2000-05-03,108496000,44.77699283933086,-0.12338226362212357,-0.160339957390905,3.3683611462515453,2.200701396663799,10247.72,171.2,4.0,6.27
2000-05-04,94504000,46.2167259593366,-0.11451166711965266,-0.15117429933665455,3.331236938416891,2.2022005997300815,10247.72,171.2,4.0,6.27
2000-05-05,81242000,51.23680138284748,-0.09254596710068386,-0.1394486328894604,3.2844345329511686,2.220252990890689,10247.72,171.2,4.0,6.27
2000-05-08,79000000,47.76665623616376,-0.08419092142249829,-0.128397090596068,3.1728496194134173,2.2741035103549545,10247.72,171.2,4.0,6.27
2000-05-09,91036000,48.1236184884777,-0.07575065668485959,-0.11786780381382632,3.1088989080618195,2.3024292169381804,10247.72,171.2,4.0,6.27
